epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,cross_source_mean_cos,cross_source_p90_cos,cross_source_gt_0p7_frac,cross_pred_mean_cos,cross_pred_p90_cos,cross_pred_gt_0p7_frac,cross_target_mean_cos,cross_target_p90_cos,cross_target_gt_0p7_frac,cross_num_lags,cross_pred_target_diag_mean,cross_pred_target_offdiag_mean,cross_pred_target_diag_gap,cross_agg_max_mean,cross_agg_max_p90,cross_agg_eff_parents_mean,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,cross_lambda_current,cross_fixed_weight_target,anti_collapse_raw,anti_collapse_weighted,anti_collapse_lambda_current,anti_collapse_margin,anti_collapse_mode,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
87,0.358034,1,0.750000,0.666667,0.000000,0.666667,0.012235,0.048900,0.000000,1.000000,0.000000,0.171429,0.002097,0.013982,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010849,0.034515,3.181573,0.000000,0.159793,0.151879,0.034449,0.146913,1.564405,2.363269,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.233891,0.509938,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039758,-0.009258,-0.030501,0.861367,0.999999,1.374052,1.000000,500.000000,1.116758,1.117416,1.118535,0.000658,0.001777,1.000589,1.001591,0.074972,0.000000,0.181573,0.101085,0.080489,0.191018,0.103709,0.087309,0.080489,0.006820,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742004,0.073223,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.034116,0.000260,0.146913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,0.357990,1,0.833333,0.722222,0.000000,0.666667,0.012167,0.048631,0.000000,1.000000,0.000000,0.171429,0.002086,0.013905,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010894,0.034528,3.169478,0.000000,0.154361,0.152516,0.036070,0.147468,1.566495,2.372420,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.234723,0.512658,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039832,-0.009279,-0.030553,0.861029,0.999999,1.375231,1.000000,500.000000,1.044307,1.040931,1.043519,-0.003376,-0.000788,0.996767,0.999246,0.074917,0.000000,0.181665,0.101253,0.080412,0.190924,0.103816,0.087107,0.080412,0.006696,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742038,0.073222,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.034002,0.000227,0.147468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.358690,1,0.833333,0.722222,0.000000,0.666667,0.013235,0.052892,0.000000,1.000000,0.000000,0.171429,0.002269,0.015125,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010456,0.033081,3.163823,0.000000,0.150961,0.146386,0.036120,0.148936,1.574282,2.373173,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.235518,0.512761,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039765,-0.009268,-0.030497,0.858687,0.999999,1.383775,1.000000,500.000000,1.107165,1.103102,1.115275,-0.004063,0.008110,0.996330,1.007325,0.075537,0.000000,0.181850,0.101473,0.080377,0.191435,0.103958,0.087477,0.080377,0.007100,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742008,0.073225,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033569,0.000189,0.148936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,0.358119,1,0.833333,0.722222,0.000000,0.666667,0.012364,0.049414,0.000000,1.000000,0.000000,0.171429,0.002119,0.014129,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010484,0.033138,3.160825,0.000000,0.149345,0.146777,0.034830,0.148786,1.573645,2.403566,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.236195,0.518445,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039855,-0.009238,-0.030617,0.859743,0.999999,1.381268,1.000000,500.000000,1.132962,1.138580,1.128873,0.005618,-0.004088,1.004959,0.996391,0.075489,0.000000,0.181948,0.101443,0.080505,0.190824,0.103939,0.086885,0.080505,0.006380,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742073,0.073224,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033632,0.000158,0.148786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,0.358753,1,0.916667,0.777778,0.000000,0.666667,0.013331,0.053272,0.000000,1.000000,0.000000,0.171429,0.002285,0.015234,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010500,0.033303,3.171596,0.000000,0.153824,0.147006,0.034478,0.148632,1.571748,2.395167,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.235570,0.518648,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039830,-0.009287,-0.030543,0.860004,0.999999,1.379140,1.000000,500.000000,1.105433,1.089461,1.094392,-0.015973,-0.011042,0.985551,0.990012,0.075464,0.000000,0.181613,0.101217,0.080395,0.190776,0.103840,0.086936,0.080395,0.006541,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742037,0.073223,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033776,0.000127,0.148632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,0.357626,1,0.666667,0.611111,0.000000,0.666667,0.011612,0.046415,0.000000,1.000000,0.000000,0.171429,0.001991,0.013270,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010471,0.033127,3.163622,0.000000,0.154960,0.146599,0.035443,0.147619,1.567359,2.382431,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.235802,0.509229,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039771,-0.009195,-0.030576,0.862111,0.999999,1.374122,1.000000,500.000000,1.111458,1.098625,1.107828,-0.012833,-0.003630,0.988454,0.996734,0.075511,0.000000,0.181676,0.101222,0.080453,0.190418,0.103809,0.086608,0.080453,0.006155,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742015,0.073221,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033734,0.000103,0.147619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,0.357991,1,0.750000,0.666667,0.000000,0.666667,0.012170,0.048640,0.000000,1.000000,0.000000,0.171429,0.002086,0.013907,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010288,0.032624,3.171050,0.000000,0.162337,0.144032,0.033264,0.148942,1.577118,2.444836,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.236620,0.516872,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039942,-0.009200,-0.030742,0.859901,0.999999,1.384855,1.000000,500.000000,1.070671,1.081500,1.077003,0.010828,0.006332,1.010114,1.005914,0.075760,0.000000,0.181627,0.101219,0.080408,0.190802,0.103935,0.086867,0.080408,0.006459,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742105,0.073221,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033639,0.000077,0.148942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,0.358093,1,0.750000,0.666667,0.000000,0.666667,0.012325,0.049261,0.000000,1.000000,0.000000,0.171429,0.002113,0.014085,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010191,0.032317,3.171105,0.000000,0.157191,0.142676,0.034113,0.148610,1.574906,2.429241,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.235794,0.515179,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039908,-0.009217,-0.030691,0.859926,0.999999,1.383234,1.000000,500.000000,1.089796,1.102518,1.081035,0.012722,-0.008761,1.011674,0.991961,0.075904,0.000000,0.181710,0.101185,0.080525,0.190928,0.103876,0.087052,0.080525,0.006527,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742096,0.073223,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033638,0.000058,0.148610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,0.357687,1,0.750000,0.666667,0.000000,0.666667,0.011706,0.046790,0.000000,1.000000,0.000000,0.171429,0.002007,0.013377,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010267,0.032568,3.171972,0.000000,0.153329,0.143743,0.034627,0.147384,1.566870,2.397866,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.235188,0.510857,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039892,-0.009253,-0.030639,0.862058,0.999999,1.374321,1.000000,500.000000,1.109936,1.099943,1.105377,-0.009993,-0.004559,0.990997,0.995893,0.075798,0.000000,0.181624,0.101194,0.080431,0.190548,0.103727,0.086821,0.080431,0.006391,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742088,0.073222,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033811,0.000041,0.147384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,0.357087,1,0.750000,0.666667,0.000000,0.666667,0.010791,0.043138,0.000000,1.000000,0.000000,0.171429,0.001850,0.012332,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010266,0.032565,3.171979,0.000000,0.152283,0.143728,0.033567,0.147801,1.566576,2.400166,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.235356,0.513511,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039901,-0.009310,-0.030591,0.861434,0.999999,1.373272,1.000000,500.000000,1.032256,1.034536,1.037647,0.002280,0.005391,1.002209,1.005222,0.075793,0.000000,0.181850,0.101233,0.080616,0.190316,0.103723,0.086593,0.080616,0.005976,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742112,0.073219,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033880,0.000027,0.147801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,0.358240,1,0.666667,0.611111,0.000000,0.666667,0.012548,0.050151,0.000000,1.000000,0.000000,0.171429,0.002151,0.014340,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010270,0.032712,3.185119,0.000000,0.148125,0.143783,0.034265,0.144976,1.554125,2.388470,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.233806,0.508866,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039980,-0.009344,-0.030636,0.865591,0.999999,1.361634,1.000000,500.000000,1.056735,1.047934,1.052065,-0.008801,-0.004670,0.991672,0.995581,0.075791,0.000000,0.181333,0.101116,0.080217,0.189993,0.103406,0.086588,0.080217,0.006371,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742101,0.073215,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.034173,0.000015,0.144976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,0.360220,1,0.583333,0.555556,0.000000,0.666667,0.015570,0.062200,0.000000,1.000000,0.000000,0.171429,0.002669,0.017792,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010059,0.032098,3.190910,0.000000,0.150035,0.140827,0.034701,0.144772,1.552618,2.394753,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.234325,0.512304,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039947,-0.009296,-0.030652,0.866214,0.999999,1.359318,1.000000,500.000000,1.098395,1.095438,1.102331,-0.002958,0.003935,0.997307,1.003583,0.076096,0.000000,0.181565,0.101133,0.080432,0.189577,0.103455,0.086122,0.080432,0.005690,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742097,0.073213,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.034038,0.000007,0.144772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,0.356915,1,0.583333,0.555556,0.000000,0.666667,0.010528,0.042088,0.000000,1.000000,0.000000,0.171429,0.001805,0.012032,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010520,0.033678,3.201335,0.000000,0.153633,0.147278,0.032978,0.143134,1.544087,2.370626,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.232676,0.508657,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039891,-0.009374,-0.030516,0.868494,0.999999,1.351304,1.000000,500.000000,1.059631,1.061589,1.059966,0.001958,0.000334,1.001848,1.000316,0.075428,0.000000,0.180865,0.100815,0.080050,0.189553,0.103085,0.086468,0.080050,0.006418,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742055,0.073209,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.034599,0.000002,0.143134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,0.358189,1,0.666667,0.611111,0.000000,0.666667,0.012471,0.049843,0.000000,1.000000,0.000000,0.171429,0.002138,0.014252,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.009852,0.031352,3.182355,0.000000,0.145252,0.137924,0.033484,0.144655,1.551985,2.389548,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.233896,0.511298,0.019048,0.150137,0.382991,0.000000,3.000000,-0.039941,-0.009323,-0.030618,0.866331,0.999999,1.358900,1.000000,500.000000,1.097110,1.090643,1.075679,-0.006467,-0.021431,0.994106,0.980466,0.076388,0.000000,0.181484,0.101126,0.080357,0.189568,0.103361,0.086208,0.080357,0.005850,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.002577,1.000000,0.001000,0,-1,-1,0.742083,0.073210,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.034004,0.000000,0.144655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.002577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
